date,horizon,signal,q,median,mean
2026-06-18,5,mom20,4,0.03597741150676603,0.025343380160701066
2026-06-18,5,mom20,5,0.026506055659419214,0.014730755364795642
2026-06-18,5,vol_ratio,1,-0.04285710271523857,-0.03574537306212277
2026-06-18,5,vol_ratio,2,0.005864462577464424,0.006031644990727033
2026-06-18,5,vol_ratio,3,0.02045691350238199,0.008908619991444055
2026-06-18,5,vol_ratio,4,0.01976251635127424,0.012177195706149344
2026-06-18,5,vol_ratio,5,0.030508444987984884,0.03621760715249368
2026-06-18,5,squeeze,1,-0.054968280550189874,-0.03872896426799707
2026-06-18,5,squeeze,2,-0.029970232313272338,-0.012625954676118987
2026-06-18,5,squeeze,3,0.0071173589235212775,0.014951899948813692
2026-06-18,5,squeeze,4,0.042177093444100255,0.03417825713072398
2026-06-18,5,squeeze,5,0.025896338501065763,0.029868715265900354
2026-06-18,5,composite,1,-0.04513892683165899,-0.03769197441887816
2026-06-18,5,composite,2,-0.03673481246606347,-0.026046010936379548
2026-06-18,5,composite,3,0.019884547872315972,0.022370700344285382
2026-06-18,5,composite,4,0.029924763250733455,0.02742059955685502
2026-06-18,5,composite,5,0.0468227495865019,0.041516887910707144
2026-06-18,5,mom5,1,-0.01919561665464109,-0.007129637480853962
2026-06-18,5,mom5,2,0.02535797837206244,0.01594969592963137
2026-06-18,5,mom5,3,0.017932863254946807,0.01033086678600741
2026-06-18,5,mom5,4,0.027906535073601857,0.025961316303359138
2026-06-18,5,mom5,5,-0.014925358528601551,-0.0173773189078302
2026-06-18,5,mom60_skip5,1,0.0,0.003416218139967368
2026-06-18,5,mom60_skip5,2,0.008778338324019641,0.012831056138748258
2026-06-18,5,mom60_skip5,3,0.01285483503681939,0.010077774184441786
2026-06-18,5,mom60_skip5,4,0.018085115233283933,0.010321807652540267
2026-06-18,5,mom60_skip5,5,0.00239234231433727,-0.008708208013890351
2026-06-18,5,mom60_riskadj,1,0.0036553873825601046,0.0022535689838503767
2026-06-18,5,mom60_riskadj,2,0.007142850452539706,0.012867573514627527
2026-06-18,5,mom60_riskadj,3,0.006593347629364921,0.008057547245656044
2026-06-18,5,mom60_riskadj,4,-0.004721444365422878,-0.010879852418931638
2026-06-18,5,mom60_riskadj,5,0.02564970983135373,0.015505012115940027
2026-06-18,5,vol_5_50,1,-0.03333330845632382,-0.023458069239875028
2026-06-18,5,vol_5_50,2,0.016005121756186957,0.004291388174775056
2026-06-18,5,vol_5_50,3,0.01631705647641568,0.0060416398913982735
2026-06-18,5,vol_5_50,4,0.02682930148123064,0.018856056793573564
2026-06-18,5,vol_5_50,5,0.016854706983277512,0.022184135080098345
2026-06-18,5,squeeze_own,1,-0.008771921569070362,-0.007775258102134173
2026-06-18,5,squeeze_own,2,-0.005332487542270392,-0.013737391830890492
2026-06-18,5,squeeze_own,3,0.004773303777902194,0.0005350281795355761
2026-06-18,5,squeeze_own,4,0.027141934767990206,0.03012698012256892
2026-06-18,5,squeeze_own,5,0.018469639563946982,0.020942109959968154
2026-06-18,5,low_vol,1,-0.0704224701794175,-0.05104353598486096
2026-06-18,5,low_vol,2,-0.03163749179963299,-0.011878412022084433
2026-06-18,5,low_vol,3,0.01880155724067689,0.023467063155118192
2026-06-18,5,low_vol,4,0.04528851768957931,0.039820677234637766
2026-06-18,5,low_vol,5,0.029411736347271455,0.027364317815992634
2026-06-18,5,near_high,1,-0.03453020148654473,-0.02463728450429983
2026-06-18,5,near_high,2,-0.007633616683796363,-0.009546140289679626
2026-06-18,5,near_high,3,-0.010489500870686341,-0.003391324487385299
2026-06-18,5,near_high,4,0.014423063697193816,0.021487007330807505
2026-06-18,5,near_high,5,0.0487369278318136,0.04388289531153908
2026-06-18,5,vs_sma50,1,-0.008383347154812426,-0.0061661262968566105
2026-06-18,5,vs_sma50,2,-0.0026744195582819597,-0.004082171565437393
2026-06-18,5,vs_sma50,3,0.0035714421953474407,0.008388028542761642
2026-06-18,5,vs_sma50,4,0.03591882180855177,0.0209182119303547
2026-06-18,5,vs_sma50,5,0.01932433044262183,0.008834155670821894
2026-06-18,5,vs_sma20,1,-0.03317532546115076,-0.019241757302882342
2026-06-18,5,vs_sma20,2,-0.018362553431984285,-0.01720490110596404
2026-06-18,5,vs_sma20,3,0.01039241638985633,0.005822483577931244
2026-06-18,5,vs_sma20,4,0.029763774337287496,0.02399756090000467
2026-06-18,5,vs_sma20,5,0.04347824328140004,0.0341324802858079
2026-06-18,5,rule5,1,-0.048799835063689734,-0.04014779129878839
2026-06-18,5,rule5,2,-0.03798884467415509,-0.026519005197532426
2026-06-18,5,rule5,3,0.026506055659419214,0.023509973065816932
2026-06-18,5,rule5,4,0.04087594360680047,0.02840340293070569
2026-06-18,5,rule5,5,0.03878853621651979,0.04264650890871748
2026-06-18,5,rule5_mom20,1,-0.04462830950322727,-0.03659466681336197
2026-06-18,5,rule5_mom20,2,-0.03636370926848953,-0.01954069496881872
2026-06-18,5,rule5_mom20,3,0.01631705647641568,0.009870007133108262
2026-06-18,5,rule5_mom20,4,0.03620690193811282,0.03308638531790354
2026-06-18,5,rule5_mom20,5,0.04543645975970767,0.04106055382545564
2026-06-18,10,mom20,1,0.009345785021542818,0.012705935556897696
2026-06-18,10,mom20,2,0.007050986872949139,0.027418102112237275
2026-06-18,10,mom20,3,0.02784420418246214,0.030520258065760145
2026-06-18,10,mom20,4,0.04579177161147885,0.0490520280451582
2026-06-18,10,mom20,5,0.025508338392566943,0.020330357766133515
2026-06-18,10,vol_ratio,1,-0.03424662343778684,-0.02738389110140054
2026-06-18,10,vol_ratio,2,0.010901789681056484,0.029525039986696748
2026-06-18,10,vol_ratio,3,0.042075701900533,0.035047047531922663
2026-06-18,10,vol_ratio,4,0.029074935780863065,0.03793045424662717
2026-06-18,10,vol_ratio,5,0.05985918360271136,0.06488208957333552
2026-06-18,10,squeeze,1,-0.04411769217479555,-0.030805506818243497
2026-06-18,10,squeeze,2,-0.0046127540612834195,0.0164288462526454
2026-06-18,10,squeeze,3,0.03849236464788408,0.052497379523105056
2026-06-18,10,squeeze,4,0.049262303782000694,0.05894581010248134
2026-06-18,10,squeeze,5,0.04208187950934317,0.043080855651834796
2026-06-18,10,composite,1,-0.035971224008772174,-0.016051123421802246
2026-06-18,10,composite,2,-0.007368546135559151,-0.0006977568691775042
2026-06-18,10,composite,3,0.03524091993817002,0.051143826699256476
2026-06-18,10,composite,4,0.06572654644133014,0.05204332880682778
2026-06-18,10,composite,5,0.04702964722670688,0.053562389050236955
2026-06-18,10,mom5,1,0.003984096703371076,0.006509589135112562
2026-06-18,10,mom5,2,0.03999998990227194,0.04573181848904615
2026-06-18,10,mom5,3,0.025818299074189754,0.03711228012972058
2026-06-18,10,mom5,4,0.04527367989102893,0.054861513865015296
2026-06-18,10,mom5,5,-0.006230523579077274,-0.0040109754238024
2026-06-18,10,mom60_skip5,1,0.025549841656959393,0.03934476606053876
2026-06-18,10,mom60_skip5,2,0.04499995708465576,0.04827654986510498
2026-06-18,10,mom60_skip5,3,0.022500038146972656,0.029340444009639578
2026-06-18,10,mom60_skip5,4,0.014970101599618424,0.024354621065299176
2026-06-18,10,mom60_skip5,5,0.011498538076491704,0.0007342443828246223
2026-06-18,10,mom60_riskadj,1,0.04239327541681426,0.044461751329483046
2026-06-18,10,mom60_riskadj,2,0.035520778501368255,0.04426771202623431
2026-06-18,10,mom60_riskadj,3,0.022500038146972656,0.02296113899253991
2026-06-18,10,mom60_riskadj,4,-0.006230523579077274,0.002953815309579097
2026-06-18,10,mom60_riskadj,5,0.03447132619671445,0.02722138825689813
2026-06-18,10,vol_5_50,1,-0.007382123815785235,-0.00747658360180373
2026-06-18,10,vol_5_50,2,0.01538469297646361,0.024595454855139306
2026-06-18,10,vol_5_50,3,0.028950466017978904,0.03818129556606583
2026-06-18,10,vol_5_50,4,0.06060610147364853,0.04817283471065743
2026-06-18,10,vol_5_50,5,0.024540764487140265,0.03862982135446349
2026-06-18,10,squeeze_own,1,0.023474154755812382,0.021142535990089376
2026-06-18,10,squeeze_own,2,0.010705079086670954,0.01662275829969934
2026-06-18,10,squeeze_own,3,0.0,0.018938030387361134
2026-06-18,10,squeeze_own,4,0.042236570588839006,0.04720601107263873
2026-06-18,10,squeeze_own,5,0.03796372515880031,0.041682550138209686
2026-06-18,10,low_vol,1,-0.05851064605538048,-0.04357798579927023
2026-06-18,10,low_vol,2,-0.00731185250733013,0.016965475105123883
2026-06-18,10,low_vol,3,0.03915980442461897,0.05825971672823299
2026-06-18,10,low_vol,4,0.07072641009136016,0.07302303721393155
2026-06-18,10,low_vol,5,0.032742189693499846,0.035594922927209886
2026-06-18,10,near_high,1,-0.007382123815785235,-0.011789443362251496
2026-06-18,10,near_high,2,0.03384608019794788,0.032778505249308226
2026-06-18,10,near_high,3,0.009953993613303291,0.028553898236734983
2026-06-18,10,near_high,4,0.024740656522200144,0.04027101015328443
2026-06-18,10,near_high,5,0.04527367989102893,0.05223451440109425
2026-06-18,10,vs_sma50,1,0.014116644949255797,0.023307277477637202
2026-06-18,10,vs_sma50,2,0.02747250048093086,0.025726724476431553
2026-06-18,10,vs_sma50,3,0.01639342660450316,0.0382662623091894
2026-06-18,10,vs_sma50,4,0.04702964722670688,0.0409335204025183
2026-06-18,10,vs_sma50,5,0.015117140696946474,0.013834020323724236
2026-06-18,10,vs_sma20,1,-0.00772200061362871,0.004070163280364774
2026-06-18,10,vs_sma20,2,0.006184916487217307,0.012844764710577985
2026-06-18,10,vs_sma20,3,0.026408268738855156,0.03201868384242155
2026-06-18,10,vs_sma20,4,0.04416351047434852,0.0493858332791133
2026-06-18,10,vs_sma20,5,0.04922287585562768,0.04163358841988815
2026-06-18,10,rule5,1,-0.040793583425521696,-0.029461922714754354
2026-06-18,10,rule5,2,0.006116202153874983,0.00895083604892544
2026-06-18,10,rule5,3,0.040685236427499216,0.06235036099208704
2026-06-18,10,rule5,4,0.06382975087849108,0.049264512934523996
2026-06-18,10,rule5,5,0.04173040182947785,0.05105494332631973
2026-06-18,10,rule5_mom20,1,-0.03869155788017409,-0.022587837806539043
2026-06-18,10,rule5_mom20,2,0.013407808728091553,0.015846709656378764
2026-06-18,10,rule5_mom20,3,0.01949852140640118,0.04430090597248204
2026-06-18,10,rule5_mom20,4,0.05902377744858045,0.051841731896416623
2026-06-18,10,rule5_mom20,5,0.04728185119701289,0.05270735829597823
2026-06-18,20,mom20,1,-0.06210833473929789,-0.05264071939983034
2026-06-18,20,mom20,2,-0.028785349433207597,-0.015399390825828845
2026-06-18,20,mom20,3,0.011061989147312934,-0.010115065209740669
2026-06-18,20,mom20,4,-0.0006605170842183261,-0.006218919653112645
2026-06-18,20,mom20,5,-0.03139777118455994,-0.04009270381437375
2026-06-18,20,vol_ratio,1,-0.14179105639431094,-0.11416464643618932
2026-06-18,20,vol_ratio,2,-0.045989658543270584,-0.044057062622649815
2026-06-18,20,vol_ratio,3,0.020560772986024656,-0.0010825654975404593
2026-06-18,20,vol_ratio,4,0.005029698166840513,0.00963761356483893
2026-06-18,20,vol_ratio,5,0.01808265040793766,0.025252376621864893
2026-06-18,20,squeeze,1,-0.15825770685772456,-0.13295303624847338
2026-06-18,20,squeeze,2,-0.09799310972079034,-0.06930455469057104
2026-06-18,20,squeeze,3,-0.022123872799678757,0.004372889067497472
2026-06-18,20,squeeze,4,0.039085601514044166,0.04015208328732991
2026-06-18,20,squeeze,5,0.029706923338755797,0.03335005197364033
2026-06-18,20,composite,1,-0.139349674319393,-0.11023819022923
2026-06-18,20,composite,2,-0.05924209409375464,-0.05149437295965247
2026-06-18,20,composite,3,-0.011494242373779495,-0.018006759094855936
2026-06-18,20,composite,4,0.03170777593021523,0.019272568850884797
2026-06-18,20,composite,5,0.028079957538687306,0.03595407258877484
2026-06-18,20,mom5,1,-0.02397023718097724,-0.02319804960144959
2026-06-18,20,mom5,2,0.007751275303601424,-0.00025446509786407947
2026-06-18,20,mom5,3,0.0020790496883160703,0.001423444258936389
2026-06-18,20,mom5,4,-0.008265442124429867,-0.004686932043133736
2026-06-18,20,mom5,5,-0.12667057304610407,-0.0976837120619992
2026-06-18,20,mom60_skip5,1,-0.03269216974054423,-0.010793412081330438
2026-06-18,20,mom60_skip5,2,-0.012793088767709238,-0.0033602382676193258
2026-06-18,20,mom60_skip5,3,-0.0006605170842183261,-0.0027213986385066662
2026-06-18,20,mom60_skip5,4,-0.01566336459056894,-0.02490175762389556
2026-06-18,20,mom60_skip5,5,-0.08396949232350437,-0.07747181806878033
2026-06-18,20,mom60_riskadj,1,-0.006369471245302294,0.00386599393917295
2026-06-18,20,mom60_riskadj,2,-0.037383251496717174,-0.01018721776282843
2026-06-18,20,mom60_riskadj,3,-0.032890077700573284,-0.030423259089271116
2026-06-18,20,mom60_riskadj,4,-0.0365566511188522,-0.0566205379840468
2026-06-18,20,mom60_riskadj,5,0.008891936761868724,-0.026045602967081527
2026-06-18,20,vol_5_50,1,-0.12419354913137959,-0.07925952571399733
2026-06-18,20,vol_5_50,2,-0.0365566511188522,-0.033553391592570626
2026-06-18,20,vol_5_50,3,-0.00034663606467350006,0.005311277167941213
2026-06-18,20,vol_5_50,4,0.028571591375301963,0.0017850757045047652
2026-06-18,20,vol_5_50,5,-0.011935470233108814,-0.01348508553369194
2026-06-18,20,squeeze_own,1,-0.06592432580239166,-0.05778344664971701
2026-06-18,20,squeeze_own,2,-0.04933770571877916,-0.04294331290447162
2026-06-18,20,squeeze_own,3,-0.025594126481802038,-0.04108421192269969
2026-06-18,20,squeeze_own,4,0.02720419974067889,0.025977618401258736
2026-06-18,20,squeeze_own,5,0.0020042038173428978,0.001290500681968474
2026-06-18,20,low_vol,1,-0.20897670790831785,-0.15464388198300344
2026-06-18,20,low_vol,2,-0.12495392559718393,-0.07257173866021428
2026-06-18,20,low_vol,3,-0.014669982064394738,0.019924823232102214
2026-06-18,20,low_vol,4,0.0661895256290479,0.05059676835910179
2026-06-18,20,low_vol,5,0.02725872200804269,0.03240188066332423
2026-06-18,20,near_high,1,-0.10818183187610819,-0.07642404789006733
2026-06-18,20,near_high,2,-0.010169481662661628,-0.028896689649171657
2026-06-18,20,near_high,3,-0.07481157082861523,-0.045841335298203965
2026-06-18,20,near_high,4,-0.0018182234330610392,0.0034893396929829485
2026-06-18,20,near_high,5,0.0358565575904457,0.028171945092048747
2026-06-18,20,vs_sma50,1,-0.03825993423245966,-0.029489075529118575
2026-06-18,20,vs_sma50,2,-0.022123872799678757,-0.028865934693086487
2026-06-18,20,vs_sma50,3,-0.023500084916295627,-0.004375708170860895
2026-06-18,20,vs_sma50,4,0.027791954770268967,-0.0055869000955017945
2026-06-18,20,vs_sma50,5,-0.04831624119945699,-0.05094068051631518
2026-06-18,20,vs_sma20,1,-0.08166665483165453,-0.0565383510795189
2026-06-18,20,vs_sma20,2,-0.03295017538973172,-0.032555278939883636
2026-06-18,20,vs_sma20,3,-0.006128745643564026,-0.017749670940904058
2026-06-18,20,vs_sma20,4,0.011218847794930542,-0.001884728408457021
2026-06-18,20,vs_sma20,5,-0.018604134747877477,-0.015783156776745664
2026-06-18,20,rule5,1,-0.15702483572763382,-0.12220480106177406
2026-06-18,20,rule5,2,-0.06322953651890872,-0.05583446643277701
2026-06-18,20,rule5,3,-0.010152303500781168,-0.0010723502336857599
2026-06-18,20,rule5,4,0.027372280081267686,0.016021522195887462
2026-06-18,20,rule5,5,0.0358565575904457,0.04385111441013996
2026-06-18,20,rule5_mom20,1,-0.15242879051808078,-0.10968611956268387
2026-06-18,20,rule5_mom20,2,-0.037383251496717174,-0.03470677196318277
2026-06-18,20,rule5_mom20,3,-0.046844717510947764,-0.03243871904322654
2026-06-18,20,rule5_mom20,4,0.027863750352276284,0.01802287358357706
2026-06-18,20,rule5_mom20,5,0.034713007401742546,0.03938632680594097
2026-06-26,5,mom20,1,0.023636384443803227,0.024947051912906408
2026-06-26,5,mom20,2,0.024135424160214414,0.021880958642501395
2026-06-26,5,mom20,3,0.0073432138444397,0.011569061200538796
2026-06-26,5,mom20,4,0.013246194942114653,0.02426012387917125
2026-06-26,5,mom20,5,0.011331488230145847,0.015717324635622573
2026-06-26,5,vol_ratio,1,0.013001161415404194,0.007235575637245364
2026-06-26,5,vol_ratio,2,0.01707759440506329,0.016343205443796693
2026-06-26,5,vol_ratio,3,0.010368155254333655,0.01482869739511003
2026-06-26,5,vol_ratio,4,0.013362028933166181,0.027969710356128157
2026-06-26,5,vol_ratio,5,0.022277265702401294,0.032005605828476495
2026-06-26,5,squeeze,1,-0.006060600368335001,-0.0041735082543686575
2026-06-26,5,squeeze,2,0.038102184781536375,0.04019895401277698
2026-06-26,5,squeeze,3,0.014667558910899214,0.024320373311076882
2026-06-26,5,squeeze,4,0.024757381766827624,0.029370090931793904
2026-06-26,5,squeeze,5,0.005797283207781279,0.008867739023989846
2026-06-26,5,composite,1,0.019920299803290353,0.01455870297917798
2026-06-26,5,composite,2,0.019477887764602797,0.017655765409879138
2026-06-26,5,composite,3,0.011060176004805133,0.020338591700108318
2026-06-26,5,composite,4,0.0175219542346845,0.022501421000460896
2026-06-26,5,composite,5,0.013437509536743164,0.023336141113994072
2026-06-26,5,mom5,1,-0.006060600368335001,-0.004511661457387
2026-06-26,5,mom5,2,0.022439136418766714,0.020350198536722056
2026-06-26,5,mom5,3,0.01599247351593658,0.023695474409221904
2026-06-26,5,mom5,4,0.015017611048485313,0.018357822565559342
2026-06-26,5,mom5,5,0.023529389765297948,0.04050981541771831
2026-06-26,5,mom60_skip5,1,0.030487848757137836,0.033628363020669835
2026-06-26,5,mom60_skip5,2,0.03398557388358481,0.03873797555669231
2026-06-26,5,mom60_skip5,3,0.011904731268966628,0.01355171968118959
2026-06-26,5,mom60_skip5,4,0.014411814072552875,0.023105890030119626
2026-06-26,5,mom60_skip5,5,-0.0189099088567386,-0.007986283263373806
2026-06-26,5,mom60_riskadj,1,0.026315783469690768,0.03188818367063265
2026-06-26,5,mom60_riskadj,2,0.03389837528843853,0.04134253284741325
2026-06-26,5,mom60_riskadj,3,0.012499987582366145,0.0141151301455201
2026-06-26,5,mom60_riskadj,4,0.012752010699355276,0.01616355225689963
2026-06-26,5,mom60_riskadj,5,-0.013301664802710333,-0.0024717338951680714
2026-06-26,5,vol_5_50,1,0.01096487246215383,0.0055259334975081556
2026-06-26,5,vol_5_50,2,0.020408198571867153,0.023721380153916238
2026-06-26,5,vol_5_50,3,0.02134762927715106,0.02743511852335057
2026-06-26,5,vol_5_50,4,0.011331488230145847,0.015969867863679592
2026-06-26,5,vol_5_50,5,0.023529389765297948,0.028385364986843006
2026-06-26,5,squeeze_own,1,0.01805052442619881,0.021739484474539727
2026-06-26,5,squeeze_own,2,0.02133521987567477,0.02984011998760269
2026-06-26,5,squeeze_own,3,0.008188153032276602,0.017848304323231774
2026-06-26,5,squeeze_own,4,0.0175219542346845,0.017628189814225002
2026-06-26,5,squeeze_own,5,0.008181661211781655,0.015575512343448575
2026-06-26,5,low_vol,1,-0.0039603450884709845,-0.002306043896899055
2026-06-26,5,low_vol,2,0.018092642208408893,0.02553171547505288
2026-06-26,5,low_vol,3,0.031496312979845675,0.0326051893398856
2026-06-26,5,low_vol,4,0.02911822953557297,0.03639936022315036
2026-06-26,5,low_vol,5,0.0003257379818288886,0.006357166882821617
2026-06-26,5,near_high,1,-0.0023830210629925963,-0.0032055623296890186
2026-06-26,5,near_high,2,0.037037001061669184,0.042768980664578654
2026-06-26,5,near_high,3,0.01750004291534424,0.01973835198297035
2026-06-26,5,near_high,4,0.018354137625428812,0.027490696149910804
2026-06-26,5,near_high,5,0.0083036408410615,0.014245198557526774
2026-06-26,5,vs_sma50,1,0.025477681857751344,0.026978023225276548
2026-06-26,5,vs_sma50,2,0.01522841165181843,0.018943937778868124
2026-06-26,5,vs_sma50,3,0.0231660938943945,0.015883437418195805
2026-06-26,5,vs_sma50,4,0.01315784703845102,0.028467400505864736
2026-06-26,5,vs_sma50,5,0.006060600368335001,0.010764866097092348
2026-06-26,5,vs_sma20,1,0.011009251691109556,0.0037039104685362397
2026-06-26,5,vs_sma20,2,0.02133521987567477,0.026144161682993446
2026-06-26,5,vs_sma20,3,0.012056448873583703,0.013106526970731351
2026-06-26,5,vs_sma20,4,0.01783931277232187,0.027380117625441115
2026-06-26,5,vs_sma20,5,0.014526034798613585,0.028091368046488884
2026-06-26,5,rule5,1,0.015151500099837678,0.006220385783325424
2026-06-26,5,rule5,2,0.021978000864594893,0.020691200211359784
2026-06-26,5,rule5,3,0.024999975785613415,0.030854172046803716
2026-06-26,5,rule5,4,0.018354137625428812,0.02523642797027809
2026-06-26,5,rule5,5,0.008356538191369944,0.018035479013530538
2026-06-26,5,rule5_mom20,1,0.01610466438392777,0.011099649202421494
2026-06-26,5,rule5_mom20,2,0.02142855135761934,0.01787859695950242
2026-06-26,5,rule5_mom20,3,0.0212418883937302,0.02801750524818228
2026-06-26,5,rule5_mom20,4,0.026315783469690768,0.028813428149762645
2026-06-26,5,rule5_mom20,5,0.0066666696585861995,0.015228485465428723
2026-06-26,10,mom20,1,-0.06117646834429569,-0.0376034849574123
2026-06-26,10,mom20,2,-0.025485399977930367,-0.018610847885825874
2026-06-26,10,mom20,3,0.0007921145807274765,0.0012598919984109773
2026-06-26,10,mom20,4,-0.004569865984472954,-0.008346455960043348
2026-06-26,10,mom20,5,0.0,-0.011953861987393193
2026-06-26,10,vol_ratio,1,-0.05573765263381791,-0.05728731003404309
2026-06-26,10,vol_ratio,2,-0.021683776578973635,-0.026785535837844494
2026-06-26,10,vol_ratio,3,-0.0025491800843235324,-0.006921168925853449
2026-06-26,10,vol_ratio,4,0.000336653062381842,0.007997690412716437
2026-06-26,10,vol_ratio,5,0.009938846727767014,0.007741498526266502
2026-06-26,10,squeeze,1,-0.09647780921884652,-0.07014717585135567
2026-06-26,10,squeeze,2,-0.017218363252373803,-0.016870218189860467
2026-06-26,10,squeeze,3,-0.008540823467167002,-0.005258208560574424
2026-06-26,10,squeeze,4,0.015359952994575932,0.013192696290741988
2026-06-26,10,squeeze,5,0.0,0.003925035850506034
2026-06-26,10,composite,1,-0.06467661484996656,-0.054665726504790985
2026-06-26,10,composite,2,-0.0163879446998747,-0.02615057272271071
2026-06-26,10,composite,3,-0.01029596647587161,-0.016974078505275977
2026-06-26,10,composite,4,0.003236719970565627,0.012506681613795423
2026-06-26,10,composite,5,0.004665538671219771,0.010000494796274977
2026-06-26,10,mom5,1,-0.09145069177041276,-0.08505810281903813
2026-06-26,10,mom5,2,-0.023921568565108076,-0.0277988182265565
2026-06-26,10,mom5,3,0.0020687136542648643,0.005788164630962444
2026-06-26,10,mom5,4,0.0,0.003102608551403177
2026-06-26,10,mom5,5,0.019360230641475296,0.02875063396578184
2026-06-26,10,mom60_skip5,1,0.015748016714081325,-0.00030370311101596563
2026-06-26,10,mom60_skip5,2,0.0,0.010935144937585415
2026-06-26,10,mom60_skip5,3,-0.005980076508125043,-0.006305330078046944
2026-06-26,10,mom60_skip5,4,-0.004179724464846157,-0.0028550962331064873
2026-06-26,10,mom60_skip5,5,-0.08255030696152832,-0.07401135584301975
2026-06-26,10,mom60_riskadj,1,0.02100838231599389,0.011209709414602588
2026-06-26,10,mom60_riskadj,2,-0.009009000623754537,0.001879606194280374
2026-06-26,10,mom60_riskadj,3,-0.018421035295047683,-0.015492649434494814
2026-06-26,10,mom60_riskadj,4,-0.01378960463818868,-0.02044659068301932
2026-06-26,10,mom60_riskadj,5,-0.04126372236481224,-0.04969041581897256
2026-06-26,10,vol_5_50,1,-0.06547613007749098,-0.05631357671264529
2026-06-26,10,vol_5_50,2,-0.013157882353605488,-0.018378797956079843
2026-06-26,10,vol_5_50,3,0.0006157776491857447,0.0020305231037421483
2026-06-26,10,vol_5_50,4,-0.0018939549829700697,-0.0019175731336569448
2026-06-26,10,vol_5_50,5,0.0,0.002039084371036193
2026-06-26,10,squeeze_own,1,-0.005980076508125043,-0.02228124734624771
2026-06-26,10,squeeze_own,2,-0.017765930509680505,-0.011761637202564176
2026-06-26,10,squeeze_own,3,-0.015644124273826943,-0.008999162745058248
2026-06-26,10,squeeze_own,4,-0.0061888239516627586,-0.015485824998048493
2026-06-26,10,squeeze_own,5,-0.007776762364678336,-0.012650506132181223
2026-06-26,10,low_vol,1,-0.0984293733281365,-0.07703428936920194
2026-06-26,10,low_vol,2,-0.043103149986000455,-0.02862865615209704
2026-06-26,10,low_vol,3,0.0010548765152658124,0.0062026819629581766
2026-06-26,10,low_vol,4,0.01958109607091585,0.020984117934838772
2026-06-26,10,low_vol,5,0.0011792887958708143,0.003361592354898175
2026-06-26,10,near_high,1,-0.06842105098048068,-0.0586110305354985
2026-06-26,10,near_high,2,-0.015748016714081325,-0.006784758775665452
2026-06-26,10,near_high,3,-0.0018868459289966832,-0.017339085551406397
2026-06-26,10,near_high,4,0.0038709700549337533,0.008276531113779658
2026-06-26,10,near_high,5,-0.0034344286376999378,0.0019180034211869659
2026-06-26,10,vs_sma50,1,-0.03933437573829501,-0.03347749020765286
2026-06-26,10,vs_sma50,2,-0.01739128812274282,-0.014434570735949963
2026-06-26,10,vs_sma50,3,0.0006157776491857447,-0.008759452071861426
2026-06-26,10,vs_sma50,4,0.0,0.00825380135663898
2026-06-26,10,vs_sma50,5,-0.019881398441136677,-0.024122628668778463
2026-06-26,10,vs_sma20,1,-0.0701754398195269,-0.05906717831325707
2026-06-26,10,vs_sma20,2,0.0034769601904492964,-0.007277367931955888
2026-06-26,10,vs_sma20,3,-0.004118172435259582,-0.010790897863107602
2026-06-26,10,vs_sma20,4,-0.01461112018832339,-0.004799336787361043
2026-06-26,10,vs_sma20,5,0.011898073448161073,0.0066963793824065115
2026-06-26,10,rule5,1,-0.08055853557425274,-0.06751983447266387
2026-06-26,10,rule5,2,-0.0296609899806608,-0.029230499372745307
2026-06-26,10,rule5,3,0.0033783482640281637,0.0038459646541188345
2026-06-26,10,rule5,4,0.011502063924863082,0.012202270195178113
2026-06-26,10,rule5,5,0.0,0.008161758668508502
2026-06-26,10,rule5_mom20,1,-0.07142858248694739,-0.06457725999286044
2026-06-26,10,rule5_mom20,2,-0.03579412382354008,-0.02916866653403395
2026-06-26,10,rule5_mom20,3,0.0033783482640281637,0.005058531623615362
2026-06-26,10,rule5_mom20,4,0.017159817874159433,0.011907074099494555
2026-06-26,10,rule5_mom20,5,-0.002588974930769705,0.004239980476180737
2026-06-26,20,mom20,1,-0.11975027564151758,-0.10897836513591748
2026-06-26,20,mom20,2,-0.05386471770778467,-0.06956303733756458
2026-06-26,20,mom20,3,-0.024647864562796107,-0.036168816749878714
2026-06-26,20,mom20,4,-0.018491116909716998,-0.018939606097281955
2026-06-26,20,mom20,5,-0.022032339725937267,-0.03282273389839334
2026-06-26,20,vol_ratio,1,-0.11087954068840117,-0.13085731221772445
2026-06-26,20,vol_ratio,2,-0.048810286576980666,-0.06402224610748461
2026-06-26,20,vol_ratio,3,-0.027032644803604122,-0.03447336417672985
2026-06-26,20,vol_ratio,4,-0.011888434721615215,-0.005828719956872735
2026-06-26,20,vol_ratio,5,-0.02734561877915731,-0.03128105947782236
2026-06-26,20,squeeze,1,-0.16277118340879398,-0.15091364822799985
2026-06-26,20,squeeze,2,-0.06185796356476908,-0.058814626786913994
2026-06-26,20,squeeze,3,-0.0532687705845285,-0.04887733824179991
2026-06-26,20,squeeze,4,-0.007352369775364687,-0.006406176350308857
2026-06-26,20,squeeze,5,0.004451984255185448,-0.0015346563648734725
2026-06-26,20,composite,1,-0.13412773692539404,-0.1343144830033297
2026-06-26,20,composite,2,-0.07541296975863265,-0.08371335200722954
2026-06-26,20,composite,3,-0.03229056145608877,-0.0405693097949905
2026-06-26,20,composite,4,-0.018297752779921406,-0.0077942068110500124
